time_s,segment,seed,n_bg_v,vdd_healthy_v
1.910000000000e-07,FPR,7303,-3.184110797954e-04,1.099681588920e+00
1.912500000000e-07,FPR,7303,3.863011824806e-04,1.100386301182e+00
1.915000000000e-07,FPR,7303,1.883427090103e-03,1.101883427090e+00
1.917500000000e-07,FPR,7303,1.649747911414e-03,1.101649747911e+00
1.920000000000e-07,FPR,7303,2.377157768858e-03,1.102377157769e+00
1.922500000000e-07,FPR,7303,3.659169763797e-03,1.103659169764e+00
1.925000000000e-07,FPR,7303,1.916434388660e-03,1.101916434389e+00
1.927500000000e-07,FPR,7303,1.750956480434e-03,1.101750956480e+00
1.930000000000e-07,FPR,7303,-2.748067221071e-04,1.099725193278e+00
1.932500000000e-07,FPR,7303,3.207116821673e-03,1.103207116822e+00
1.935000000000e-07,FPR,7303,3.064264864071e-03,1.103064264864e+00
1.937500000000e-07,FPR,7303,-1.413756303158e-03,1.098586243697e+00
1.940000000000e-07,FPR,7303,-2.420199596311e-03,1.097579800404e+00
1.942500000000e-07,FPR,7303,9.464192876171e-04,1.100946419288e+00
1.945000000000e-07,FPR,7303,-1.046786963506e-03,1.098953213036e+00
1.947500000000e-07,FPR,7303,-1.097969752610e-03,1.098902030247e+00
1.950000000000e-07,FPR,7303,-4.216255640982e-03,1.095783744359e+00
1.952500000000e-07,FPR,7303,-4.351803128430e-03,1.095648196872e+00
1.955000000000e-07,FPR,7303,-4.871369460464e-03,1.095128630540e+00
1.957500000000e-07,FPR,7303,-2.717319202635e-03,1.097282680797e+00
1.960000000000e-07,FPR,7303,-1.044589152342e-03,1.098955410848e+00
1.962500000000e-07,FPR,7303,-1.644702839102e-03,1.098355297161e+00
1.965000000000e-07,FPR,7303,-2.430428972401e-03,1.097569571028e+00
1.967500000000e-07,FPR,7303,-1.700367696983e-03,1.098299632303e+00
1.970000000000e-07,FPR,7303,-3.460179308851e-03,1.096539820691e+00
1.972500000000e-07,FPR,7303,7.390682823580e-05,1.100073906828e+00
1.975000000000e-07,FPR,7303,-4.189619546117e-04,1.099581038045e+00
1.977500000000e-07,FPR,7303,2.273014048108e-03,1.102273014048e+00
1.980000000000e-07,FPR,7303,-2.052522210490e-03,1.097947477790e+00
1.982500000000e-07,FPR,7303,-2.123212095178e-03,1.097876787905e+00
1.985000000000e-07,FPR,7303,5.413739512742e-04,1.100541373951e+00
1.987500000000e-07,FPR,7303,-1.070441806827e-03,1.098929558193e+00
1.990000000000e-07,FPR,7303,-1.805069614220e-03,1.098194930386e+00
1.992500000000e-07,FPR,7303,3.139891375375e-04,1.100313989138e+00
1.995000000000e-07,FPR,7303,-3.525528150150e-03,1.096474471850e+00
1.997500000000e-07,FPR,7303,1.575728427622e-03,1.101575728428e+00
2.000000000000e-07,FPR,7303,8.159458271988e-04,1.100815945827e+00
2.002500000000e-07,FPR,7303,1.183728282732e-03,1.101183728283e+00
2.005000000000e-07,FPR,7303,-4.747360630732e-04,1.099525263937e+00
2.007500000000e-07,FPR,7303,2.519130366127e-03,1.102519130366e+00
2.010000000000e-07,FPR,7303,-1.186700363503e-03,1.098813299636e+00
2.012500000000e-07,FPR,7303,1.553472114004e-03,1.101553472114e+00
2.015000000000e-07,FPR,7303,1.533142104731e-03,1.101533142105e+00
2.017500000000e-07,FPR,7303,1.513814250010e-03,1.101513814250e+00
2.020000000000e-07,FPR,7303,4.694168676325e-03,1.104694168676e+00
2.022500000000e-07,FPR,7303,3.940229102486e-03,1.103940229102e+00
2.025000000000e-07,FPR,7303,3.210007874079e-03,1.103210007874e+00
2.027500000000e-07,FPR,7303,2.348456083293e-03,1.102348456083e+00
2.030000000000e-07,FPR,7303,2.510178262384e-03,1.102510178262e+00
2.032500000000e-07,FPR,7303,6.127044125193e-03,1.106127044125e+00
2.035000000000e-07,FPR,7303,2.611111322920e-03,1.102611111323e+00
2.037500000000e-07,FPR,7303,5.579024597043e-03,1.105579024597e+00
2.040000000000e-07,FPR,7303,2.025846941770e-03,1.102025846942e+00
2.042500000000e-07,FPR,7303,1.608791689953e-03,1.101608791690e+00
2.045000000000e-07,FPR,7303,7.683073753094e-04,1.100768307375e+00
2.047500000000e-07,FPR,7303,2.281444674308e-03,1.102281444674e+00
2.050000000000e-07,FPR,7303,5.510536416534e-03,1.105510536417e+00
2.052500000000e-07,FPR,7303,-3.292801613955e-04,1.099670719839e+00
2.055000000000e-07,FPR,7303,2.972638000810e-03,1.102972638001e+00
2.057500000000e-07,FPR,7303,4.109168800331e-03,1.104109168800e+00
2.060000000000e-07,FPR,7303,-5.831610890411e-04,1.099416838911e+00
2.062500000000e-07,FPR,7303,-2.082267277399e-03,1.097917732723e+00
2.065000000000e-07,FPR,7303,3.276673838915e-05,1.100032766738e+00
2.067500000000e-07,FPR,7303,-1.680933302378e-03,1.098319066698e+00
2.070000000000e-07,FPR,7303,1.194721000793e-03,1.101194721001e+00
2.072500000000e-07,FPR,7303,-7.371568197354e-04,1.099262843180e+00
2.075000000000e-07,FPR,7303,6.145618289789e-06,1.100006145618e+00
2.077500000000e-07,FPR,7303,1.672702156897e-04,1.100167270216e+00
2.080000000000e-07,FPR,7303,-1.386396756009e-03,1.098613603244e+00
2.082500000000e-07,FPR,7303,-4.792486336506e-05,1.099952075137e+00
2.085000000000e-07,FPR,7303,-1.926851584886e-03,1.098073148415e+00
2.087500000000e-07,FPR,7303,-1.236738961836e-03,1.098763261038e+00
2.090000000000e-07,FPR,7303,-2.096916476934e-03,1.097903083523e+00
2.092500000000e-07,FPR,7303,-3.427123825837e-03,1.096572876174e+00
2.095000000000e-07,FPR,7303,-1.942447500736e-03,1.098057552499e+00
2.097500000000e-07,FPR,7303,-3.259189376722e-03,1.096740810623e+00
2.100000000000e-07,FPR,7303,-1.335133844383e-03,1.098664866156e+00
2.102500000000e-07,FPR,7303,-4.833480940593e-04,1.099516651906e+00
2.105000000000e-07,FPR,7303,-3.307856560638e-03,1.096692143439e+00
2.107500000000e-07,FPR,7303,5.470616093489e-04,1.100547061609e+00
2.110000000000e-07,FPR,7303,2.597354143136e-03,1.102597354143e+00
2.112500000000e-07,FPR,7303,2.430754369923e-03,1.102430754370e+00
2.115000000000e-07,FPR,7303,1.484288949029e-03,1.101484288949e+00
2.117500000000e-07,FPR,7303,3.725629695551e-03,1.103725629696e+00
2.120000000000e-07,FPR,7303,-7.957414526207e-05,1.099920425855e+00
2.122500000000e-07,FPR,7303,2.576147703071e-03,1.102576147703e+00
2.125000000000e-07,FPR,7303,3.592345203466e-03,1.103592345203e+00
2.127500000000e-07,FPR,7303,3.577278266947e-03,1.103577278267e+00
2.130000000000e-07,FPR,7303,3.869326374942e-03,1.103869326375e+00
2.132500000000e-07,FPR,7303,4.233769768875e-03,1.104233769769e+00
2.135000000000e-07,FPR,7303,3.997791495550e-03,1.103997791496e+00
2.137500000000e-07,FPR,7303,7.822047134456e-04,1.100782204713e+00
2.140000000000e-07,FPR,7303,-4.188029671307e-04,1.099581197033e+00
2.142500000000e-07,FPR,7303,-2.463598702253e-03,1.097536401298e+00
2.145000000000e-07,FPR,7303,3.741271432497e-04,1.100374127143e+00
2.147500000000e-07,FPR,7303,-2.552954077827e-03,1.097447045922e+00
2.150000000000e-07,FPR,7303,-2.603309441521e-03,1.097396690558e+00
2.152500000000e-07,FPR,7303,9.582521701248e-04,1.100958252170e+00
2.155000000000e-07,FPR,7303,5.884867278501e-04,1.100588486728e+00
2.157500000000e-07,FPR,7303,-7.244732399938e-04,1.099275526760e+00
2.160000000000e-07,FPR,7303,7.970595977705e-04,1.100797059598e+00
2.162500000000e-07,FPR,7303,-3.037043609596e-03,1.096962956390e+00
2.165000000000e-07,FPR,7303,-2.045537552151e-03,1.097954462448e+00
2.167500000000e-07,FPR,7303,-3.592795670018e-05,1.099964072043e+00
2.170000000000e-07,FPR,7303,-4.972599443964e-03,1.095027400556e+00
2.172500000000e-07,FPR,7303,-2.027994690894e-03,1.097972005309e+00
2.175000000000e-07,FPR,7303,-3.155544432310e-03,1.096844455568e+00
2.177500000000e-07,FPR,7303,-2.523090136665e-03,1.097476909863e+00
2.180000000000e-07,FPR,7303,-4.367044330352e-03,1.095632955670e+00
2.182500000000e-07,FPR,7303,-1.276493022093e-03,1.098723506978e+00
2.185000000000e-07,FPR,7303,-1.779058292374e-03,1.098220941708e+00
2.187500000000e-07,FPR,7303,-6.356806700760e-04,1.099364319330e+00
2.190000000000e-07,FPR,7303,1.400317127906e-04,1.100140031713e+00
2.192500000000e-07,FPR,7303,3.384647309602e-03,1.103384647310e+00
2.195000000000e-07,FPR,7303,7.262334917638e-04,1.100726233492e+00
2.197500000000e-07,FPR,7303,6.428430239421e-03,1.106428430239e+00
2.200000000000e-07,FPR,7303,4.921811947519e-03,1.104921811948e+00
2.202500000000e-07,FPR,7303,6.735602009616e-03,1.106735602010e+00
2.205000000000e-07,FPR,7303,6.145745318570e-03,1.106145745319e+00
2.207500000000e-07,FPR,7303,5.015073820817e-03,1.105015073821e+00
2.210000000000e-07,FPR,7303,6.663876068008e-03,1.106663876068e+00
2.212500000000e-07,FPR,7303,6.454804098067e-03,1.106454804098e+00
2.215000000000e-07,FPR,7303,2.094952461786e-03,1.102094952462e+00
2.217500000000e-07,FPR,7303,5.831267824816e-03,1.105831267825e+00
2.220000000000e-07,FPR,7303,6.464518937367e-03,1.106464518937e+00
2.222500000000e-07,FPR,7303,5.351305929292e-03,1.105351305929e+00
2.225000000000e-07,FPR,7303,4.536341729473e-03,1.104536341729e+00
2.227500000000e-07,FPR,7303,4.776962294194e-03,1.104776962294e+00
2.230000000000e-07,FPR,7303,5.698497278570e-04,1.100569849728e+00
2.232500000000e-07,FPR,7303,4.708390882731e-03,1.104708390883e+00
2.235000000000e-07,FPR,7303,8.792651982177e-04,1.100879265198e+00
2.237500000000e-07,FPR,7303,3.134923544492e-03,1.103134923544e+00
2.240000000000e-07,FPR,7303,5.761921871142e-03,1.105761921871e+00
2.242500000000e-07,FPR,7303,6.381679390833e-03,1.106381679391e+00
2.245000000000e-07,FPR,7303,3.661298393927e-03,1.103661298394e+00
2.247500000000e-07,FPR,7303,1.024515958590e-03,1.101024515959e+00
2.250000000000e-07,FPR,7303,4.847524833828e-03,1.104847524834e+00
2.252500000000e-07,FPR,7303,2.741126654695e-03,1.102741126655e+00
2.255000000000e-07,FPR,7303,4.748907293528e-03,1.104748907294e+00
2.257500000000e-07,FPR,7303,-8.567467006222e-04,1.099143253299e+00
2.260000000000e-07,FPR,7303,1.010004206864e-03,1.101010004207e+00
2.262500000000e-07,FPR,7303,-1.977654152084e-03,1.098022345848e+00
2.265000000000e-07,FPR,7303,1.074696436853e-03,1.101074696437e+00
2.267500000000e-07,FPR,7303,-8.900961107793e-04,1.099109903889e+00
2.270000000000e-07,FPR,7303,-1.415748532861e-03,1.098584251467e+00
2.272500000000e-07,FPR,7303,-5.732248606332e-03,1.094267751394e+00
2.275000000000e-07,FPR,7303,-4.199976705863e-03,1.095800023294e+00
2.277500000000e-07,FPR,7303,-4.032267657059e-03,1.095967732343e+00
2.280000000000e-07,FPR,7303,-4.884301619386e-03,1.095115698381e+00
2.282500000000e-07,FPR,7303,-3.740367905903e-04,1.099625963209e+00
2.285000000000e-07,FPR,7303,-1.580831698848e-03,1.098419168301e+00
2.287500000000e-07,FPR,7303,-9.294859460765e-04,1.099070514054e+00
2.290000000000e-07,FPR,7303,-2.035183601740e-03,1.097964816398e+00
2.292500000000e-07,FPR,7303,1.006623211781e-03,1.101006623212e+00
2.295000000000e-07,FPR,7303,-3.145473620409e-03,1.096854526380e+00
2.297500000000e-07,FPR,7303,1.368441945943e-03,1.101368441946e+00
2.300000000000e-07,FPR,7303,-1.392919405949e-03,1.098607080594e+00
2.302500000000e-07,FPR,7303,-2.864799416932e-04,1.099713520058e+00
2.305000000000e-07,FPR,7303,-9.907489378821e-04,1.099009251062e+00
2.307500000000e-07,FPR,7303,-3.240657409183e-03,1.096759342591e+00
2.310000000000e-07,FPR,7303,-3.419390798620e-03,1.096580609201e+00
2.312500000000e-07,FPR,7303,-3.479210370688e-03,1.096520789629e+00
2.315000000000e-07,FPR,7303,-1.061599892065e-03,1.098938400108e+00
2.317500000000e-07,FPR,7303,-1.638116908687e-03,1.098361883091e+00
2.320000000000e-07,FPR,7303,-3.762558288027e-03,1.096237441712e+00
2.322500000000e-07,FPR,7303,-5.936314717097e-03,1.094063685283e+00
2.325000000000e-07,FPR,7303,-3.615492586370e-03,1.096384507414e+00
2.327500000000e-07,FPR,7303,-3.466505323608e-03,1.096533494676e+00
2.330000000000e-07,FPR,7303,-2.064074197896e-03,1.097935925802e+00
2.332500000000e-07,FPR,7303,-3.601308971190e-03,1.096398691029e+00
2.335000000000e-07,FPR,7303,-2.799925845730e-04,1.099720007415e+00
2.337500000000e-07,FPR,7303,-1.739072442047e-03,1.098260927558e+00
2.340000000000e-07,FPR,7303,-1.595964849593e-03,1.098404035150e+00
2.342500000000e-07,FPR,7303,-3.004514963027e-03,1.096995485037e+00
2.345000000000e-07,FPR,7303,1.389558107935e-03,1.101389558108e+00
2.347500000000e-07,FPR,7303,2.206744716968e-03,1.102206744717e+00
2.350000000000e-07,FPR,7303,1.301845336012e-03,1.101301845336e+00
2.352500000000e-07,FPR,7303,2.824228129019e-03,1.102824228129e+00
2.355000000000e-07,FPR,7303,1.358321073216e-03,1.101358321073e+00
2.357500000000e-07,FPR,7303,1.073425051462e-03,1.101073425051e+00
2.360000000000e-07,FPR,7303,-1.317038315493e-04,1.099868296168e+00
2.362500000000e-07,FPR,7303,-6.407384966580e-04,1.099359261503e+00
2.365000000000e-07,FPR,7303,-3.030205397222e-03,1.096969794603e+00
2.367500000000e-07,FPR,7303,-2.513318250885e-03,1.097486681749e+00
2.370000000000e-07,FPR,7303,-1.983896571677e-03,1.098016103428e+00
2.372500000000e-07,FPR,7303,-4.491768602515e-04,1.099550823140e+00
2.375000000000e-07,FPR,7303,-2.225489593712e-03,1.097774510406e+00
2.377500000000e-07,FPR,7303,-4.507699252852e-03,1.095492300747e+00
2.380000000000e-07,FPR,7303,-4.322690301066e-03,1.095677309699e+00
2.382500000000e-07,FPR,7303,-2.510563103737e-03,1.097489436896e+00
2.385000000000e-07,FPR,7303,-5.774611517146e-03,1.094225388483e+00
2.387500000000e-07,FPR,7303,-2.927421344880e-03,1.097072578655e+00
2.390000000000e-07,FPR,7303,-4.089721288345e-03,1.095910278712e+00
2.392500000000e-07,FPR,7303,-5.058672143084e-03,1.094941327857e+00
2.395000000000e-07,FPR,7303,-1.607236800528e-03,1.098392763199e+00
2.397500000000e-07,FPR,7303,-5.404947391887e-03,1.094595052608e+00
2.400000000000e-07,FPR,7303,-2.915642408042e-03,1.097084357592e+00
2.402500000000e-07,FPR,7303,-6.042507972323e-03,1.093957492028e+00
2.405000000000e-07,FPR,7303,-1.608893020273e-03,1.098391106980e+00
2.407500000000e-07,FPR,7303,-5.729736016249e-03,1.094270263984e+00
2.410000000000e-07,FPR,7303,-2.184395658332e-03,1.097815604342e+00
2.412500000000e-07,FPR,7303,-6.982284039927e-05,1.099930177160e+00
2.415000000000e-07,FPR,7303,-2.757031486190e-03,1.097242968514e+00
2.417500000000e-07,FPR,7303,-3.004346600315e-03,1.096995653400e+00
2.420000000000e-07,FPR,7303,-2.259279736685e-03,1.097740720263e+00
2.422500000000e-07,FPR,7303,-1.513881815397e-03,1.098486118185e+00
2.425000000000e-07,FPR,7303,2.985078781859e-03,1.102985078782e+00
2.427500000000e-07,FPR,7303,5.825016970801e-04,1.100582501697e+00
2.430000000000e-07,FPR,7303,3.821858291327e-03,1.103821858291e+00
2.432500000000e-07,FPR,7303,4.441263216780e-03,1.104441263217e+00
2.435000000000e-07,FPR,7303,9.208049563645e-04,1.100920804956e+00
2.437500000000e-07,FPR,7303,7.013202215805e-04,1.100701320222e+00
2.440000000000e-07,FPR,7303,-6.368820395133e-04,1.099363117960e+00
2.442500000000e-07,FPR,7303,7.056653069766e-04,1.100705665307e+00
2.445000000000e-07,FPR,7303,4.808155640368e-03,1.104808155640e+00
2.447500000000e-07,FPR,7303,1.523935131988e-03,1.101523935132e+00
2.450000000000e-07,FPR,7303,-1.017985403294e-05,1.099989820146e+00
2.452500000000e-07,FPR,7303,3.743613665295e-03,1.103743613665e+00
2.455000000000e-07,FPR,7303,5.167752736204e-03,1.105167752736e+00
2.457500000000e-07,FPR,7303,4.967895402106e-03,1.104967895402e+00
2.460000000000e-07,FPR,7303,2.423435044971e-03,1.102423435045e+00
2.462500000000e-07,FPR,7303,4.045141946854e-03,1.104045141947e+00
2.465000000000e-07,FPR,7303,2.422457473430e-03,1.102422457473e+00
2.467500000000e-07,FPR,7303,-1.088780013139e-03,1.098911219987e+00
2.470000000000e-07,FPR,7303,-5.688418620558e-04,1.099431158138e+00
2.472500000000e-07,FPR,7303,5.226132561437e-04,1.100522613256e+00
2.475000000000e-07,FPR,7303,1.063863926618e-03,1.101063863927e+00
2.477500000000e-07,FPR,7303,-9.579500091056e-04,1.099042049991e+00
2.480000000000e-07,FPR,7303,7.753304923398e-04,1.100775330492e+00
2.482500000000e-07,FPR,7303,1.043069601246e-03,1.101043069601e+00
2.485000000000e-07,FPR,7303,-4.414888315674e-03,1.095585111684e+00
2.487500000000e-07,FPR,7303,-1.126662006214e-03,1.098873337994e+00
2.490000000000e-07,FPR,7303,-1.738727691389e-03,1.098261272309e+00
2.492500000000e-07,FPR,7303,-2.398203850041e-03,1.097601796150e+00
2.495000000000e-07,FPR,7303,-4.123968876660e-03,1.095876031123e+00
2.497500000000e-07,FPR,7303,-3.157585255614e-03,1.096842414744e+00
2.500000000000e-07,FPR,7303,-5.792091773183e-03,1.094207908227e+00
